option_type,expectancy,sharpe,sortino,max_drawdown,cvar_5,win_rate,profit_factor,skew,kurtosis,tail_risk_es1,t_stat,n_obs,robustness_score,stability_score,implementation_simplicity
bear_put_spread,-0.007098066107818393,-0.5514163800041705,-0.4175571854268148,-32.62566238720717,-0.6217280057810723,0.14698259903739355,0.8455779873705018,-0.8885556466084207,9.474137935818957,-0.9969172363442841,-1.80526800234557,2701,0.3333333333333333,0.9788137288853526,1.0
bull_call_spread,-0.0009663856930473624,-0.06835485674697636,-0.0581899279275263,-37.3445009348133,-0.6267872829234796,0.16352739726027396,0.9804561750578232,-0.24057789989157047,8.465940269591307,-1.0221608640361712,-0.25488903661740264,3504,0.5,0.9747780796467093,1.0
call_ratio_spread,-0.0016519659705110494,-0.09778696923154391,-0.09825643942005233,-31.52517747508984,-0.6355891515576877,0.15610730593607305,0.9689059808619894,2.8144282574591823,38.50344792970907,-1.0484899819385682,-0.36463870407081733,3504,0.5,0.9813319166815802,1.0
iron_condor,0.008276029785194509,1.0228020671764353,0.9968128513740773,-6.255439570268829,-0.3288011380316451,0.23894436519258203,1.300912180573221,0.09926735395845265,7.2171847213288025,-0.5137912562681225,3.41177459782957,2804,0.8333333333333334,0.9942013111769799,1.0
put_ratio_spread,0.00532789581205986,0.36156312661233525,0.28409912237222,-26.195720807323152,-0.6099681662730563,0.1403184005923732,1.1300301131317905,0.5457693650244065,17.378001822144228,-1.0169188186091513,1.18371228525408,2701,0.6666666666666666,0.9825772702952597,1.0
risk_reversal,-0.007985135894939814,-0.5167676464932148,-0.27785232702813406,-14.4509007041867,-0.6453178249508843,0.20470756062767476,0.7597015508341222,-0.7227681243145222,41.954625005667744,-1.5125959809024578,-1.218902736864665,1402,0.16666666666666666,0.9870965056277253,1.0
strangle,0.001541460340302895,0.12277981201873686,0.059192038544888734,-18.580553085241142,-0.538739240289178,0.1398002853067047,1.0515571694846575,-3.0486194618143765,34.75030533486722,-1.2887083457954345,0.35468786495326404,2103,0.6666666666666666,0.9767384461015634,1.0
