strategy,rebalance_date,train_start,train_end,feature,rule,direction,q25,q75,train_sharpe,train_expectancy,train_obs
bear_put_spread,2019-04-08,2016-09-06,2019-04-05,month,q75_momentum,1,3.0,10.0,2.5240138884627106,0.036067577572691724,297
bear_put_spread,2019-06-21,2016-11-07,2019-06-19,month,q75_momentum,1,3.0,10.0,2.494262423850618,0.0348668539975141,256
bear_put_spread,2019-09-04,2017-01-11,2019-09-03,month,q75_momentum,1,3.0,9.0,2.7445424787037114,0.03590184151038588,250
bear_put_spread,2019-12-02,2017-05-03,2019-11-27,month,q75_momentum,1,4.0,10.0,2.4908720493279177,0.033128170084456524,232
bear_put_spread,2020-02-28,2017-08-21,2020-02-26,overnight_gap,q25_reversion,1,-0.0014865475491854605,0.00274503135971421,2.4923662896196723,0.036700922735161005,230
bear_put_spread,2020-04-15,2017-12-01,2020-04-13,month,q75_momentum,1,3.0,10.0,2.2611116347860927,0.02948752067134752,233
bear_put_spread,2020-06-12,2018-02-14,2020-06-10,month,q75_momentum,1,3.0,9.0,1.8274710049791467,0.0246453068883773,277
bear_put_spread,2020-08-14,2018-04-09,2020-08-12,price_vs_ma20,q75_momentum,-1,-0.010003016758334371,0.019146499718818655,2.44999584642345,0.02435938215617021,234
bear_put_spread,2020-10-12,2018-07-25,2020-10-09,price_vs_ma20,q75_momentum,-1,-0.011948180569072098,0.01979053387475438,2.685539406236465,0.026818596619015832,237
bear_put_spread,2020-12-16,2018-10-01,2020-12-14,month,q75_momentum,1,4.0,10.0,2.007950146307622,0.030903328336614605,301
bear_put_spread,2021-03-05,2018-12-03,2021-03-03,price_vs_ma20,q75_momentum,-1,-0.010854731383509009,0.022044055023506592,1.6445110563414536,0.018609149615055717,241
bear_put_spread,2021-05-19,2019-02-06,2021-05-14,price_vs_ma20,q75_momentum,-1,-0.008093018963293397,0.02191648435689353,1.881997879761601,0.020957137054842756,240
