quote_date,portfolio_ret,cum_ret
2019-04-05,0.0,0.0
2019-04-08,0.0,0.0
2019-04-10,0.0,0.0
2019-04-12,0.0,0.0
2019-04-17,0.006709478781526713,0.006709478781526713
2019-04-18,-0.0006102973456723663,0.006099181435854346
2019-04-24,-3.429792441749218e-05,0.006064883511436854
2019-04-26,0.0,0.006064883511436854
2019-04-29,0.0,0.006064883511436854
2019-05-01,0.0,0.006064883511436854
2019-05-08,-0.010703322838049204,-0.00463843932661235
2019-05-10,0.003921997998541067,-0.0007164413280712836
2019-05-13,-0.005116449498695874,-0.005832890826767158
2019-05-17,-0.007812170535305277,-0.013645061362072435
2019-05-29,-0.0026548006425984186,-0.016299862004670852
2019-05-31,-0.007084481354980508,-0.02338434335965136
2019-06-03,-0.010972114215640906,-0.034356457575292265
2019-06-05,-0.0039646810717262615,-0.03832113864701853
2019-06-10,0.0062778999908440014,-0.032043238656174526
2019-06-12,0.0069391172524941565,-0.02510412140368037
2019-06-17,-3.429792441749218e-05,-0.025138419328097864
2019-06-19,0.014901765939261812,-0.010236653388836052
2019-06-21,0.0018146386315860095,-0.008422014757250042
2019-06-24,0.0050275633215323325,-0.00339445143571771
2019-06-26,0.007446729957991743,0.004052278522274033
2019-06-28,-0.0038919593093990745,0.0001603192128749589
2019-07-01,0.01218051859981484,0.012340837812689798
2019-07-08,0.006345036098220523,0.01868587391091032
2019-07-10,0.008067506997327199,0.02675338090823752
2019-07-12,-0.002754128559473869,0.023999252348763652
2019-07-15,0.006003519686705564,0.030002772035469215
2019-07-24,-0.00011493825869647542,0.02988783377677274
2019-07-31,-0.018684893465880485,0.011202940310892254
2019-08-05,-0.002741826186914581,0.008461114123977674
2019-08-07,0.00786089462892014,0.016322008752897813
2019-08-12,-0.009534002506604551,0.006788006246293261
2019-08-14,-0.005961629934201707,0.0008263763120915542
2019-08-19,0.0,0.0008263763120915542
2019-08-23,-0.012920762902315901,-0.012094386590224347
2019-08-26,0.01612930034109222,0.0040349137508678724
2019-08-28,0.009543304812191396,0.013578218563059269
2019-08-30,-0.00012137856779770713,0.013456839995261562
2019-09-03,0.018431889586072118,0.03188872958133368
2019-09-04,-0.00011493825869647542,0.031773791322637204
2019-09-06,0.0,0.031773791322637204
2019-09-09,0.0,0.031773791322637204
2019-09-11,0.0,0.031773791322637204
2019-09-13,0.0,0.031773791322637204
2019-09-18,0.006192481684097382,0.03796627300673459
2019-09-20,-0.00011493825869647542,0.03785133474803811
2019-09-23,0.003156709781267542,0.041008044529305655
2019-09-25,-4.073823351872389e-05,0.04096730629578693
2019-09-27,0.0,0.04096730629578693
2019-10-02,0.011633948902159874,0.052601255197946804
2019-10-04,-0.00011493825869647542,0.05248631693925033
2019-10-11,0.0,0.05248631693925033
2019-10-16,0.0,0.05248631693925033
2019-10-21,0.0,0.05248631693925033
2019-10-30,0.0,0.05248631693925033
2019-10-31,0.0,0.05248631693925033
2019-11-04,0.0,0.05248631693925033
2019-11-08,-0.014764104398826661,0.03772221254042367
2019-11-18,-8.064033427898324e-05,0.03764157220614468
2019-11-27,-0.0017239671627267623,0.03591760504341792
2019-12-02,-0.004890163307414124,0.031027441736003795
2019-12-06,-8.064033427898324e-05,0.030946801401724813
2019-12-09,-0.006559579341331458,0.024387222060393354
2019-12-11,-8.064033427898324e-05,0.02430658172611437
2019-12-13,0.0012376425267510691,0.02554422425286544
2019-12-16,0.009572840691887482,0.035117064944752925
2019-12-23,0.0067688904841720484,0.041885955428924974
2019-12-24,0.0022221059028836834,0.04410806133180866
2019-12-27,0.0035274623712013803,0.04763552370301004
2019-12-30,0.004427139396372918,0.052062663099382955
2019-12-31,-0.0001349579789706151,0.05192770512041234
2020-01-10,-0.0010973112573237232,0.050830393863088616
2020-01-21,-0.00011577439145493996,0.05071461947163368
2020-01-24,-0.004357592637357926,0.046357026834275755
2020-01-29,0.0,0.046357026834275755
2020-01-31,0.0,0.046357026834275755
2020-02-03,0.005845419230227652,0.05220244606450341
2020-02-10,-0.006710926085079153,0.04549151997942426
2020-02-21,0.006417140826083898,0.051908660805508156
2020-02-24,-0.00548842173269145,0.046420239072816706
2020-02-26,-0.004855582761998269,0.04156465631081844
2020-02-28,-0.015638891489788285,0.025925764821030154
2020-03-02,-0.008056927914987438,0.017868836906042716
2020-03-04,-0.009386863528485914,0.008481973377556802
2020-03-06,-0.03876092002527593,-0.03027894664771913
2020-03-09,0.019062041354909527,-0.011216905292809602
2020-03-11,0.018469957360078667,0.007253052067269065
2020-03-13,-0.017311738802572196,-0.010058686735303132
2020-03-16,0.0060984135178241425,-0.003960273217478989
2020-03-18,0.01907134234614772,0.01511106912866873
2020-03-20,0.036771786824511314,0.05188285595318004
2020-03-23,0.016889196432577965,0.06877205238575801
2020-03-25,-0.005925600962340044,0.06284645142341796
2020-03-27,0.0068599218395880845,0.06970637326300605
2020-03-30,-0.004189205390592738,0.06551716787241331
2020-03-31,0.01926756245092993,0.08478473032334324
2020-04-01,-0.00012137856779770713,0.08466335175554554
2020-04-03,0.016580301184113223,0.10124365293965876
2020-04-06,-0.003954499997461433,0.09728915294219732
2020-04-08,-0.003973004390995337,0.09331614855120199
2020-04-09,0.0005471710102171743,0.09386331956141916
2020-04-13,0.0,0.09386331956141916
2020-04-15,-0.00585929655178948,0.08800402300962969
2020-04-17,-0.004834737837990758,0.08316928517163893
2020-04-20,0.024308424803266584,0.10747770997490552
2020-04-22,-0.004365611228736233,0.10311209874616929
2020-04-24,-8.064033427898324e-05,0.1030314584118903
2020-04-27,-0.011830796241587867,0.09120066217030244
2020-04-29,-4.073823351872389e-05,0.09115992393678371
2020-05-01,0.011347837029423317,0.10250776096620703
2020-05-08,-8.064033427898324e-05,0.10242712063192805
2020-05-13,0.0,0.10242712063192805
2020-05-15,-0.013604064758858099,0.08882305587306995
2020-05-18,-0.0076788223420844225,0.08114423353098553
2020-05-20,-0.008529735750456048,0.07261449778052947
2020-05-22,-8.064033427898324e-05,0.07253385744625049
2020-05-26,0.026167504764190174,0.09870136221044067
2020-05-27,-7.503615793621607e-05,0.09862632605250445
2020-05-29,0.0,0.09862632605250445
2020-06-01,-0.007272942939829214,0.09135338311267523
2020-06-05,0.00010082504399872541,0.09145420815667395
2020-06-08,-0.014504785930803284,0.07694942222587066
2020-06-10,-0.0043172740693913116,0.07263214815647935
2020-06-12,0.010841369529383943,0.0834735176858633
2020-06-15,0.007991805964420999,0.09146532365028429
2020-06-17,-0.013373210262987536,0.07809211338729675
2020-06-19,-0.00012137856779770713,0.07797073481949905
2020-06-22,0.0,0.07797073481949905
2020-06-24,0.0,0.07797073481949905
2020-06-26,0.012632683739998004,0.09060341855949705
2020-06-29,0.011816117616811426,0.10241953617630847
2020-06-30,0.015757311868575284,0.11817684804488376
2020-07-01,-0.00840556183776324,0.10977128620712052
2020-07-02,-8.064033427898324e-05,0.10969064587284154
2020-07-06,0.0,0.10969064587284154
2020-07-10,0.0,0.10969064587284154
2020-07-15,-0.0029741166676707973,0.10671652920517075
2020-07-17,0.0036221013651956306,0.11033863057036637
2020-07-22,0.01368660798166333,0.12402523855202971
2020-07-24,-0.00018169333524429448,0.12384354521678541
2020-07-27,-5.431764469163186e-05,0.12378922757209378
2020-07-31,0.0,0.12378922757209378
2020-08-03,0.0,0.12378922757209378
2020-08-12,0.007581809777940903,0.1313710373500347
2020-08-14,0.0,0.1313710373500347
2020-08-17,-0.002608199039119456,0.12876283831091523
2020-08-19,0.0,0.12876283831091523
2020-08-31,-0.0021414649132626214,0.12662137339765261
2020-09-02,0.0,0.12662137339765261
2020-09-04,0.0,0.12662137339765261
2020-09-08,0.00998614977861996,0.13660752317627256
2020-09-09,-0.002179607033507832,0.13442791614276473
2020-09-11,-0.017573169755237712,0.11685474638752702
2020-09-14,-0.008044610781854014,0.108810135605673
2020-09-16,0.0,0.108810135605673
2020-09-18,0.0,0.108810135605673
2020-09-21,0.021531832058004272,0.13034196766367728
2020-09-23,0.015877943180678547,0.14621991084435582
2020-09-25,0.013974630434818489,0.16019454127917432
2020-09-28,0.016858342879581545,0.17705288415875586
2020-09-30,-7.503615793621607e-05,0.17697784800081964
2020-10-02,0.0,0.17697784800081964
2020-10-05,0.03511205529247652,0.21208990329329616
2020-10-07,-7.503615793621607e-05,0.21201486713535994
2020-10-09,0.0,0.21201486713535994
2020-10-12,0.0338551932023345,0.24587006033769443
2020-10-14,-7.503615793621607e-05,0.2457950241797582
2020-10-16,0.0,0.2457950241797582
2020-10-19,-0.012461805095437074,0.23333321908432114
2020-10-21,0.008441041609493488,0.24177426069381464
2020-10-23,-8.064033427898324e-05,0.24169362035953565
2020-10-28,0.0,0.24169362035953565
2020-10-30,0.0,0.24169362035953565
2020-11-02,-0.005153279148525594,0.23654034121101006
2020-11-04,-4.073823351872389e-05,0.23649960297749134
2020-11-06,0.00013239864629346155,0.2366320016237848
2020-11-09,-0.007712840178173509,0.2289191614456113
2020-11-11,-0.00012137856779770713,0.2287977828778136
2020-11-13,0.0,0.2287977828778136
2020-11-16,0.021961129537483626,0.25075891241529724
2020-11-18,-8.861556910912405e-05,0.25067029684618813
2020-11-25,0.0,0.25067029684618813
2020-11-27,0.0,0.25067029684618813
2020-11-30,-0.002840560270745339,0.2478297365754428
2020-12-04,-5.431764469163186e-05,0.24777541893075117
2020-12-14,-0.010044651730437271,0.23773076720031389
2020-12-16,0.0,0.23773076720031389
2020-12-18,0.008839447386592956,0.24657021458690684
2020-12-21,-3.429792441749218e-05,0.24653591666248934
2020-12-23,-0.005647679110860614,0.24088823755162872
2020-12-28,0.00677139860097887,0.24765963615260758
2021-01-04,-0.0001349579789706151,0.24752467817363696
2021-01-06,0.0,0.24752467817363696
2021-01-08,0.0,0.24752467817363696
2021-01-13,0.0,0.24752467817363696
2021-01-20,0.0,0.24752467817363696
2021-01-22,0.0,0.24752467817363696
2021-01-27,0.01922842788791923,0.2667531060615562
2021-01-29,0.018039238093568867,0.2847923441551251
2021-02-01,-0.008169893331967689,0.2766224508231574
2021-02-05,0.0,0.2766224508231574
2021-02-08,0.0,0.2766224508231574
2021-02-10,0.0,0.2766224508231574
2021-02-17,0.0,0.2766224508231574
2021-02-24,0.0,0.2766224508231574
2021-02-26,0.014539453034598054,0.2911619038577554
2021-03-03,0.0,0.2911619038577554
2021-03-05,-0.012801691280147751,0.2783602125776077
2021-03-08,0.018947070147815485,0.29730728272542317
2021-03-10,-7.503615793621607e-05,0.297232246567487
2021-03-12,0.0,0.297232246567487
2021-03-15,0.010656993254879135,0.3078892398223661
2021-03-17,-8.064033427898324e-05,0.30780859948808714
2021-03-19,-0.0060997739030098155,0.30170882558507733
2021-03-26,0.016446513567636937,0.31815533915271427
2021-03-29,-8.064033427898324e-05,0.3180746988184353
2021-04-07,0.0,0.3180746988184353
2021-04-09,0.0,0.3180746988184353
2021-04-12,0.0,0.3180746988184353
2021-04-16,0.0,0.3180746988184353
2021-04-21,0.0,0.3180746988184353
2021-04-23,0.0,0.3180746988184353
2021-05-03,-0.0019527247962281133,0.3161219740222072
2021-05-05,-0.0017814634006730766,0.3143405106215341
2021-05-07,0.0,0.3143405106215341
2021-05-10,0.0,0.3143405106215341
2021-05-12,0.01476099410418874,0.32910150472572286
2021-05-14,0.0,0.32910150472572286
2021-05-19,0.0,0.32910150472572286
2021-05-21,0.0,0.32910150472572286
2021-05-26,0.0,0.32910150472572286
2021-06-01,0.0,0.32910150472572286
2021-06-02,0.0,0.32910150472572286
2021-06-04,0.0,0.32910150472572286
2021-06-07,0.0,0.32910150472572286
2021-06-09,0.0,0.32910150472572286
2021-06-11,0.0,0.32910150472572286
2021-06-14,0.0,0.32910150472572286
2021-06-16,0.0,0.32910150472572286
2021-06-18,0.0,0.32910150472572286
2021-06-21,0.0,0.32910150472572286
2021-06-28,0.004935381239665423,0.3340368859653883
2021-06-30,-4.073823351872389e-05,0.33399614773186953
2021-07-12,0.0,0.33399614773186953
2021-07-14,0.0,0.33399614773186953
2021-07-16,0.0,0.33399614773186953
2021-07-19,0.0,0.33399614773186953
2021-07-28,0.0,0.33399614773186953
2021-08-02,0.0,0.33399614773186953
2021-08-06,0.0,0.33399614773186953
2021-08-11,0.0,0.33399614773186953
2021-08-16,0.0,0.33399614773186953
2021-08-20,-0.0019400476717014864,0.33205610006016806
2021-08-25,0.0,0.33205610006016806
2021-08-27,0.0,0.33205610006016806
2021-08-30,0.0,0.33205610006016806
2021-08-31,0.0,0.33205610006016806
2021-09-01,0.0,0.33205610006016806
2021-09-03,0.0,0.33205610006016806
2021-09-07,0.0,0.33205610006016806
2021-09-13,-0.0035814196796193215,0.3284746803805487
2021-09-15,0.005866722755511478,0.3343414031360602
2021-09-17,9.389893768456289e-05,0.3344353020737448
2021-09-20,-0.003410915564570733,0.33102438650917404
2021-09-22,-0.001757574312697946,0.3292668121964761
2021-09-27,0.0,0.3292668121964761
2021-09-29,-0.0010268853056484663,0.3282399268908276
2021-09-30,0.017016268691047994,0.3452561955818756
2021-10-01,0.0162956133863295,0.3615518089682051
2021-10-08,-0.00426891118501402,0.35728289778319106
2021-10-11,0.0,0.35728289778319106
2021-10-13,0.0,0.35728289778319106
2021-10-15,0.0,0.35728289778319106
2021-10-18,0.0,0.35728289778319106
2021-10-20,0.0,0.35728289778319106
2021-10-25,0.0,0.35728289778319106
2021-10-27,0.0,0.35728289778319106
2021-11-01,0.0,0.35728289778319106
2021-11-03,0.0,0.35728289778319106
2021-11-05,0.0,0.35728289778319106
2021-11-10,0.0,0.35728289778319106
2021-11-12,0.0,0.35728289778319106
2021-11-22,0.0,0.35728289778319106
2021-11-26,0.0,0.35728289778319106
2021-11-30,0.0,0.35728289778319106
2021-12-01,-0.02128203838837201,0.33600085939481905
2021-12-03,-4.073823351872389e-05,0.3359601211613003
2021-12-06,0.019885503980028234,0.35584562514132856
2021-12-08,-7.503615793621607e-05,0.35577058898339237
2021-12-10,0.011485151534495402,0.3672557405178878
2021-12-13,0.001939097805868677,0.36919483832375644
2021-12-15,0.00711833377757318,0.37631317210132964
2021-12-17,-0.00876379534308993,0.36754937675823973
2021-12-20,-0.007969488472998557,0.3595798882852412
2021-12-22,0.012643897188504907,0.37222378547374607
2021-12-27,0.019396706984658407,0.39162049245840447
2021-12-29,-0.001820049560658021,0.38980044289774646
2021-12-31,-0.0018528756196919,0.3879475672780546
2022-01-03,0.0,0.3879475672780546
2022-01-05,0.0,0.3879475672780546
2022-01-10,0.0,0.3879475672780546
2022-01-14,0.0,0.3879475672780546
2022-01-18,0.0,0.3879475672780546
2022-01-21,0.017318697977400644,0.4052662652554552
2022-01-24,-0.013323258727722703,0.3919430065277325
2022-01-26,0.01775829445695405,0.40970130098468655
2022-01-28,-0.005057978565023201,0.40464332241966333
2022-01-31,-0.007626434938790013,0.3970168874808733
2022-02-02,-3.429792441749218e-05,0.3969825895564558
2022-02-04,-0.004197307508837308,0.39278528204761853
2022-02-07,-3.429792441749218e-05,0.39275098412320103
2022-02-11,0.012825621219561751,0.4055766053427628
2022-02-14,-0.01675020325763259,0.3888264020851302
2022-02-16,0.0031144317035119427,0.39194083378864214
2022-02-18,-0.011359559497084086,0.3805812742915581
2022-02-22,-0.00043523778609996604,0.38014603650545814
2022-02-23,0.012142222514166856,0.392288259019625
2022-02-25,0.0337844887655614,0.4260727477851864
2022-02-28,-0.0030601775694772183,0.42301257021570915
2022-03-02,0.02942969141238907,0.4524422616280982
2022-03-04,-0.017581844941141626,0.4348604166869566
2022-03-07,0.005748298048134221,0.4406087147350908
2022-03-09,0.017036602624965865,0.45764531736005665
2022-03-11,0.014274723876649026,0.47192004123670567
2022-03-14,0.005982644287155705,0.4779026855238614
2022-03-16,0.017792284399658905,0.4956949699235203
2022-03-18,0.02194192114045288,0.5176368910639731
2022-03-21,-0.00658857217195647,0.5110483188920166
2022-03-23,-0.0015411576602695062,0.5095071612317471
2022-03-25,-0.0018402383095023618,0.5076669229222448
2022-03-31,0.017476059708987555,0.5251429826312324
2022-04-01,-0.005095310774558937,0.5200476718566734
2022-04-06,-0.005967847778753495,0.51407982407792
2022-04-08,-8.064033427898324e-05,0.513999183743641
2022-04-13,0.015055877169022317,0.5290550609126633
2022-04-18,-0.005046738953862535,0.5240083219588008
2022-04-20,-0.003053980960161343,0.5209543409986395
2022-04-22,0.01504836511527831,0.5360027061139178
2022-04-25,0.011212653829321097,0.5472153599432389
2022-04-26,-0.011018622080358555,0.5361967378628804
2022-04-27,0.005737808536688546,0.541934546399569
2022-04-29,-0.002932205182454273,0.5390023412171147
2022-05-02,-0.006257054165950873,0.5327452870511638
2022-05-03,0.003207535596020957,0.5359528226471847
2022-05-04,-0.00012137856779770713,0.535831444079387
2022-05-06,0.008213207757314713,0.5440446518367017
2022-05-09,-0.017313239354476193,0.5267314124822255
2022-05-10,0.008905449225650426,0.5356368617078759
2022-05-11,0.007970857134017576,0.5436077188418935
2022-05-13,0.027930024106953253,0.5715377429488467
2022-05-16,0.009013402174606685,0.5805511451234534
2022-05-17,-0.0001556764922151993,0.5803954686312383
2022-05-18,-0.012321864947645325,0.5680736036835929
2022-05-19,-0.009075663369108665,0.5589979403144842
2022-05-20,0.025459742734761155,0.5844576830492454
2022-05-23,-0.0001556764922151993,0.5843020065570302
2022-05-24,0.0,0.5843020065570302
2022-05-25,0.00044711541881368256,0.5847491219758439
2022-05-26,-0.014887657199422828,0.5698614647764211
2022-05-27,-0.011976373747604718,0.5578850910288163
2022-05-31,-0.005667488193700097,0.5522176028351162
2022-06-01,0.04771238336338117,0.5999299861984974
2022-06-02,-0.020503817336375924,0.5794261688621214
2022-06-03,0.02052313342233969,0.5999493022844611
2022-06-06,0.025154307985129336,0.6251036102695904
2022-06-08,0.01364726371525053,0.6387508739848409
2022-06-10,0.005800523650113495,0.6445513976349544
2022-06-13,0.008914777083803237,0.6534661747187577
2022-06-14,0.009234623042311757,0.6627007977610694
2022-06-15,-8.064033427898324e-05,0.6626201574267904
2022-06-16,0.0,0.6626201574267904
2022-06-17,-0.0038577215087897618,0.6587624359180007
2022-06-23,-0.004115632447177202,0.6546468034708235
2022-06-24,0.0,0.6546468034708235
2022-06-27,0.0,0.6546468034708235
2022-06-28,0.0,0.6546468034708235
2022-06-29,0.0,0.6546468034708235
2022-06-30,0.0,0.6546468034708235
2022-07-01,0.0010325259682209481,0.6556793294390444
2022-07-05,-8.064033427898324e-05,0.6555986891047654
2022-07-06,0.0,0.6555986891047654
2022-07-07,0.01763166371298364,0.673230352817749
2022-07-08,0.0004523712492869542,0.673682724067036
2022-07-11,-8.064033427898324e-05,0.673602083732757
2022-07-12,0.0,0.673602083732757
2022-07-13,0.01427915886340651,0.6878812425961635
2022-07-15,0.009956538690857676,0.6978377812870211
2022-07-18,-8.064033427898324e-05,0.6977571409527421
2022-07-19,0.0,0.6977571409527421
2022-07-20,0.0,0.6977571409527421
2022-07-21,0.0,0.6977571409527421
2022-07-22,0.006675194111543282,0.7044323350642854
2022-07-26,-8.064033427898324e-05,0.7043516947300064
2022-07-27,0.03844873082445363,0.74280042555446
2022-07-29,0.004724697497412228,0.7475251230518722
2022-08-02,0.0,0.7475251230518722
2022-08-03,0.0,0.7475251230518722
2022-08-09,0.0,0.7475251230518722
2022-08-10,0.0,0.7475251230518722
2022-08-11,0.0,0.7475251230518722
2022-08-12,0.017509444038970645,0.7650345670908429
2022-08-19,-0.007144199699429815,0.7578903673914131
2022-08-22,-8.064033427898324e-05,0.7578097270571341
2022-08-23,0.0,0.7578097270571341
2022-08-24,0.0,0.7578097270571341
2022-08-26,0.010100753725444897,0.7679104807825791
2022-08-29,-0.0027278391649300892,0.7651826416176489
2022-08-31,0.0,0.7651826416176489
2022-09-02,0.013761736871065116,0.778944378488714
2022-09-07,-8.064033427898324e-05,0.778863738154435
2022-09-12,-0.0026489569941063004,0.7762147811603287
2022-09-13,-4.073823351872389e-05,0.77617404292681
2022-09-14,0.0,0.77617404292681
2022-09-15,0.0,0.77617404292681
2022-09-16,0.00543993226235972,0.7816139751891698
2022-09-19,0.03359121302964804,0.8152051882188178
2022-09-20,0.002514441204096194,0.817719629422914
2022-09-21,0.006492975592010539,0.8242126050149245
2022-09-22,0.009514474966889437,0.833727079981814
2022-09-23,-0.00950592327518196,0.824221156706632
2022-09-26,-0.008664430056207114,0.8155567266504249
2022-09-27,-0.004480595691134186,0.8110761309592907
2022-09-28,0.0,0.8110761309592907
2022-09-29,0.009180231548516972,0.8202563625078076
2022-09-30,-0.004731392494615097,0.8155249700131926
2022-10-03,-0.00012137856779770713,0.8154035914453949
2022-10-04,0.010694416510890375,0.8260980079562853
2022-10-05,0.01559592263647447,0.8416939305927598
2022-10-06,0.01593717773764745,0.8576311083304072
2022-10-07,0.015368100209415233,0.8729992085398225
2022-10-10,-3.429792441749218e-05,0.872964910615405
2022-10-11,-0.005086725968494712,0.8678781846469104
2022-10-12,0.013520015757856585,0.8813982004047669
2022-10-13,0.01920582371631036,0.9006040241210773
2022-10-14,-0.00012137856779770713,0.9004826455532796
2022-10-17,0.0,0.9004826455532796
2022-10-18,-0.0020622988064463187,0.8984203467468332
2022-10-19,0.0,0.8984203467468332
2022-10-20,0.01982299155882566,0.9182433383056589
2022-10-21,-4.073823351872389e-05,0.9182026000721402
2022-10-24,-0.008444655656799312,0.9097579444153409
2022-10-25,-0.0013300626578753583,0.9084278817574655
2022-10-26,0.0016049783860173957,0.9100328601434828
2022-10-27,0.01292922694889062,0.9229620870923735
2022-10-28,-0.0001556764922151993,0.9228064106001583
2022-11-01,0.029636457870859095,0.9524428684710174
2022-11-02,0.01841315379628293,0.9708560222673004
2022-11-03,-3.429792441749218e-05,0.9708217243428829
2022-11-04,-0.004639698392102452,0.9661820259507805
2022-11-07,-0.01146383907293424,0.9547181868778463
2022-11-09,0.013697972001163648,0.9684161588790099
2022-11-10,-0.011475726755212329,0.9569404321237975
2022-11-11,0.008431442513815746,0.9653718746376133
2022-11-14,0.013667033376677667,0.9790389080142909
2022-11-15,0.03973650249232884,1.0187754105066198
2022-11-17,-0.007057319240015903,1.011718091266604
2022-11-18,-0.00047121280257763395,1.0112468784640263
2022-11-21,0.0,1.0112468784640263
2022-11-23,0.013481412844213824,1.02472829130824
2022-11-28,-8.064033427898324e-05,1.024647650973961
2022-11-29,0.005858764256378194,1.0305064152303391
2022-11-30,-7.503615793621607e-05,1.030431379072403
2022-12-01,0.0035876620347920726,1.034019041107195
2022-12-05,0.028931103985120006,1.0629501450923151
2022-12-07,-7.503615793621607e-05,1.0628751089343789
2022-12-08,0.0,1.0628751089343789
2022-12-09,0.0,1.0628751089343789
2022-12-12,0.0,1.0628751089343789
2022-12-13,-0.0030576261859494884,1.0598174827484295
2022-12-14,-8.064033427898324e-05,1.0597368424141504
2022-12-16,0.028415991425837093,1.0881528338399875
2022-12-19,-7.503615793621607e-05,1.0880777976820513
2022-12-21,0.0,1.0880777976820513
2022-12-22,0.009686838679412573,1.097764636361464
2022-12-23,-0.017980612057501306,1.0797840243039627
2022-12-27,0.012385286225838777,1.0921693105298014
2022-12-28,-8.064033427898324e-05,1.0920886701955224
2022-12-29,0.0,1.0920886701955224
2022-12-30,-0.0018216994007209193,1.0902669707948014
2023-01-03,0.009695053971470696,1.099962024766272
2023-01-04,0.004850383025414214,1.1048124077916863
2023-01-06,-0.01416869159471801,1.0906437161969682
2023-01-09,0.011802475748848304,1.1024461919458166
2023-01-12,-3.429792441749218e-05,1.1024118940213992
2023-01-13,0.010736612014503238,1.1131485060359023
2023-01-17,0.006416192865051811,1.1195646989009542
2023-01-20,-3.429792441749218e-05,1.1195304009765368
2023-01-25,0.0,1.1195304009765368
2023-01-27,0.0,1.1195304009765368
2023-01-31,0.0,1.1195304009765368
2023-02-01,0.012820595370886829,1.1323509963474236
2023-02-02,-0.006540339356759478,1.125810656990664
2023-02-07,-3.429792441749218e-05,1.1257763590662466
2023-02-10,0.0,1.1257763590662466
2023-02-28,0.0,1.1257763590662466
2023-03-07,0.0,1.1257763590662466
2023-03-10,-0.009314500428862588,1.116461858637384
2023-03-13,0.005343591631335597,1.1218054502687196
2023-03-14,0.008593695020245866,1.1303991452889655
2023-03-15,0.007554846711890712,1.1379539920008561
2023-03-16,0.039475699425188894,1.177429691426045
2023-03-17,-0.015572185469897899,1.1618575059561471
2023-03-20,0.012693087593452057,1.1745505935495992
2023-03-22,-0.016181865128697636,1.1583687284209017
2023-03-23,-0.011437535679747004,1.1469311927411547
2023-03-24,0.023180323900255526,1.1701115166414102
2023-03-27,-0.010998823492114862,1.1591126931492954
2023-04-06,0.017979784458835784,1.1770924776081313
2023-04-10,0.0436732198046493,1.2207656974127805
2023-04-11,0.002249375076880034,1.2230150724896605
2023-04-13,0.03779828370867218,1.2608133561983326
2023-04-14,-0.010836762703110084,1.2499765934952225
2023-04-17,0.00602631568979947,1.256002909185022
2023-04-18,-0.0026340402522466964,1.2533688689327753
2023-04-21,0.010509247746895049,1.2638781166796704
2023-04-25,-0.008307292515473207,1.2555708241641972
2023-04-26,-0.012257496856916248,1.243313327307281
2023-04-28,0.023069159896048946,1.2663824872033298
2023-05-01,-0.004308174379542574,1.2620743128237872
2023-05-02,-0.01862676376551749,1.2434475490582697
2023-05-03,0.006769338380673604,1.2502168874389432
2023-05-08,-0.0001843263262830933,1.2500325611126601
2023-05-09,-0.0011680408038373979,1.2488645203088227
2023-05-12,-0.0013848667356230325,1.2474796535731996
2023-05-15,0.0015690477201041157,1.2490487012933036
2023-05-16,-0.0019611576166570386,1.2470875436766466
2023-05-19,0.0012137233477969482,1.2483012670244436
2023-05-22,-0.005501929673767293,1.2427993373506763
2023-05-23,0.004846033459747653,1.2476453708104238
2023-05-24,-0.009793481596893349,1.2378518892135304
2023-05-30,-0.002834438062747658,1.2350174511507828
2023-05-31,-0.005058139873174266,1.2299593112776086
2023-06-02,0.013160227068219028,1.2431195383458276
2023-06-05,-0.008943966188208367,1.234175572157619
2023-06-06,0.0147163673370805,1.2488919394946996
2023-06-07,-0.0017224866310209814,1.2471694528636785
2023-06-08,0.01759166938599618,1.2647611222496746
2023-06-12,0.03886785859996069,1.3036289808496353
2023-06-13,0.004774530131442961,1.3084035109810783
2023-06-14,-0.0021974461381916426,1.3062060648428866
2023-06-20,-0.003854226118845115,1.3023518387240416
2023-06-21,-0.006801497924766687,1.295550340799275
2023-06-23,-0.006293929147241169,1.2892564116520338
2023-06-27,-8.064033427898324e-05,1.2891757713177547
2023-06-28,0.0,1.2891757713177547
2023-06-29,0.0,1.2891757713177547
2023-06-30,-0.003892986684944424,1.2852827846328103
2023-07-03,0.0041516352273043,1.2894344198601146
2023-07-05,0.00215788075126826,1.291592300611383
2023-07-06,-4.073823351872389e-05,1.2915515623778642
2023-07-07,0.0014671181626591113,1.2930186805405233
2023-07-11,-8.064033427898324e-05,1.2929380402062443
2023-07-12,0.0,1.2929380402062443
2023-07-17,0.006999439713760461,1.2999374799200047
2023-07-18,0.011410135953398919,1.3113476158734036
2023-07-21,-0.00516764071564674,1.306179975157757
2023-07-24,0.004469755232828595,1.3106497303905855
2023-07-26,0.0058137528327698775,1.3164634832233555
2023-07-28,-0.004200460194951471,1.312263023028404
2023-08-02,-0.00011493825869647542,1.3121480847697076
2023-08-03,0.0,1.3121480847697076
2023-08-04,0.016177266647213,1.3283253514169207
